x1_h1,x2_h1,x3_h1,x4_h1,x5_h1,x6_h1,x7_h1,x8_h1,x9_h1,x10_h1,x11_h1,x12_h1,x13_h1,x14_h1,x15_h1,x16_h1,x17_h1,x18_h1,x19_h1,x20_h1,x21_h1,y1_h1,y2_h1,y3_h1,y4_h1,y5_h1,y6_h1,y7_h1,y8_h1,y9_h1,y10_h1,y11_h1,y12_h1,y13_h1,y14_h1,y15_h1,y16_h1,y17_h1,y18_h1,y19_h1,y20_h1,y21_h1,z1_h1,z2_h1,z3_h1,z4_h1,z5_h1,z6_h1,z7_h1,z8_h1,z9_h1,z10_h1,z11_h1,z12_h1,z13_h1,z14_h1,z15_h1,z16_h1,z17_h1,z18_h1,z19_h1,z20_h1,z21_h1,x1_h2,x2_h2,x3_h2,x4_h2,x5_h2,x6_h2,x7_h2,x8_h2,x9_h2,x10_h2,x11_h2,x12_h2,x13_h2,x14_h2,x15_h2,x16_h2,x17_h2,x18_h2,x19_h2,x20_h2,x21_h2,y1_h2,y2_h2,y3_h2,y4_h2,y5_h2,y6_h2,y7_h2,y8_h2,y9_h2,y10_h2,y11_h2,y12_h2,y13_h2,y14_h2,y15_h2,y16_h2,y17_h2,y18_h2,y19_h2,y20_h2,y21_h2,z1_h2,z2_h2,z3_h2,z4_h2,z5_h2,z6_h2,z7_h2,z8_h2,z9_h2,z10_h2,z11_h2,z12_h2,z13_h2,z14_h2,z15_h2,z16_h2,z17_h2,z18_h2,z19_h2,z20_h2,z21_h2
0.6705527305603027,0.8346272706985474,-2.7195312668482075e-07,0.654554009437561,0.7481037974357605,-0.00022154836915433407,0.6183313131332397,0.6546937823295593,-0.008898533880710602,0.5971144437789917,0.5806844830513,-0.01832907274365425,0.599358320236206,0.5180139541625977,-0.027955999597907066,0.5623931288719177,0.6424272656440735,-0.021785655990242958,0.48294782638549805,0.6756201386451721,-0.034926727414131165,0.5019644498825073,0.7050315737724304,-0.038895417004823685,0.5290008783340454,0.7024790048599243,-0.040424760431051254,0.5532145500183105,0.6935707926750183,-0.030259238556027412,0.4744876027107239,0.7216457724571228,-0.039816755801439285,0.49827006459236145,0.7474410533905029,-0.035434093326330185,0.5264140963554382,0.7439625859260559,-0.032935500144958496,0.5470799207687378,0.7504415512084961,-0.03818337619304657,0.4742051362991333,0.7689275145530701,-0.047714125365018845,0.4985463619232178,0.7914657592773438,-0.035149261355400085,0.526830792427063,0.7884093523025513,-0.026699364185333252,0.5440985560417175,0.811258852481842,-0.045921891927719116,0.4851331114768982,0.8181414604187012,-0.05417387932538986,0.5083903670310974,0.8332371711730957,-0.0442337840795517,0.5352439880371094,0.8321564197540283,-0.03492879122495651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6781684756278992,0.8438515067100525,-3.2363476520913537e-07,0.6574564576148987,0.7522760033607483,0.006262705195695162,0.6187766790390015,0.657794177532196,-0.00036857774830423295,0.596480131149292,0.5823138952255249,-0.009134500287473202,0.5990497469902039,0.5217265486717224,-0.01836731657385826,0.5624369978904724,0.6418888568878174,-0.017857614904642105,0.4824170172214508,0.6769066452980042,-0.028555771335959435,0.5016643404960632,0.7089024186134338,-0.030161282047629356,0.5286954045295715,0.7083972692489624,-0.029985513538122177,0.5539096593856812,0.6920110583305359,-0.02879975363612175,0.47539839148521423,0.7250545620918274,-0.03617999330163002,0.5005050897598267,0.7508537173271179,-0.029731445014476776,0.5288451910018921,0.747503936290741,-0.026215676218271255,0.5481825470924377,0.749457597732544,-0.038339708000421524,0.4750751256942749,0.7718698978424072,-0.04525458440184593,0.5011481642723083,0.7952219843864441,-0.03099290281534195,0.5296313762664795,0.7932540774345398,-0.02222449518740177,0.5452348589897156,0.8108556270599365,-0.0471397340297699,0.48456650972366333,0.8198522925376892,-0.052945978939533234,0.5083646774291992,0.8366619944572449,-0.04136981442570686,0.5346961617469788,0.8377933502197266,-0.031255777925252914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6857221722602844,0.8463420271873474,-3.260767584833957e-07,0.6605560779571533,0.7547158002853394,0.008495157584547997,0.6203133463859558,0.6598408222198486,0.0025115034077316523,0.5985416769981384,0.5840107202529907,-0.006502235308289528,0.5999733209609985,0.5233736038208008,-0.01630544103682041,0.5624008178710938,0.6422446966171265,-0.013902926817536354,0.4835471212863922,0.6773761510848999,-0.02427440509200096,0.5009558796882629,0.7109892964363098,-0.027190446853637695,0.5269085764884949,0.7117506265640259,-0.028089608997106552,0.5540434122085571,0.6923074722290039,-0.026051422581076622,0.47713175415992737,0.7247058153152466,-0.032193612307310104,0.5006335973739624,0.752547025680542,-0.026323173195123672,0.528924286365509,0.7497234344482422,-0.023572701960802078,0.5492734909057617,0.7501410841941833,-0.03674750030040741,0.4773818254470825,0.771338701248169,-0.042363591492176056,0.5012100338935852,0.796366810798645,-0.02845986746251583,0.5297496318817139,0.7948293685913086,-0.02022516168653965,0.5472432374954224,0.8116059303283691,-0.04666667431592941,0.4869864284992218,0.8182226419448853,-0.050877895206213,0.5084930658340454,0.8346964716911316,-0.038655154407024384,0.5344593524932861,0.8359267711639404,-0.028297144919633865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.684721052646637,0.8480445146560669,-3.3079925287893275e-07,0.6587110161781311,0.7527016997337341,0.008587324060499668,0.6198548078536987,0.6582663059234619,0.001844288781285286,0.5986478924751282,0.5820927023887634,-0.008227379992604256,0.5998712778091431,0.5201686024665833,-0.01929580606520176,0.5625187158584595,0.642579197883606,-0.013546451926231384,0.48384910821914673,0.6740031242370605,-0.02449391596019268,0.5011220574378967,0.7089270949363708,-0.02867763303220272,0.5279175043106079,0.7100852727890015,-0.030724724754691124,0.5536121129989624,0.692807137966156,-0.02590515837073326,0.4766208529472351,0.7212877869606018,-0.03173437714576721,0.49927347898483276,0.7513649463653564,-0.026401536539196968,0.5278980135917664,0.7495721578598022,-0.024409515783190727,0.5490925312042236,0.7503350377082825,-0.03687246888875961,0.47727131843566895,0.7687519788742065,-0.04193543270230293,0.5005439519882202,0.7955185174942017,-0.028153805062174797,0.5291805863380432,0.7938966155052185,-0.02034657634794712,0.5479406714439392,0.8105872869491577,-0.047099657356739044,0.48760226368904114,0.8175410032272339,-0.05084368214011192,0.5088185667991638,0.8342334628105164,-0.038578372448682785,0.5345444679260254,0.834506094455719,-0.028535790741443634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6565969586372375,0.8061797022819519,-1.9156453845425858e-07,0.6216534376144409,0.7067015767097473,0.013511793687939644,0.5710470080375671,0.6112932562828064,0.010920939967036247,0.5467483997344971,0.5371419191360474,0.003476110054180026,0.5468364357948303,0.4754210114479065,-0.004735378082841635,0.5020580887794495,0.5949622988700867,0.0073771001771092415,0.43394726514816284,0.6500599384307861,0.0005304720834828913,0.4561290740966797,0.6765872240066528,-0.005968689452856779,0.483271062374115,0.6708552837371826,-0.010293201543390751,0.49488013982772827,0.643107533454895,-0.007417411543428898,0.4307976961135864,0.7020010352134705,-0.008494819514453411,0.4583224058151245,0.7214010953903198,-0.00625705998390913,0.48696237802505493,0.7109078764915466,-0.006631969939917326,0.49448347091674805,0.7021507620811462,-0.02164965122938156,0.435605525970459,0.745564877986908,-0.02242686040699482,0.46342572569847107,0.7652748823165894,-0.010136672295629978,0.4910292327404022,0.754355251789093,-0.003993765451014042,0.4987049400806427,0.7642248272895813,-0.035609204322099686,0.44885313510894775,0.7885036468505859,-0.03724275156855583,0.4773027300834656,0.8050031661987305,-0.024896349757909775,0.50406813621521,0.8007994294166565,-0.014418728649616241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.652861475944519,0.7985785007476807,-3.3342709571115847e-07,0.6197307705879211,0.702563464641571,0.010942320339381695,0.5719834566116333,0.6103638410568237,0.006366407964378595,0.5463784337043762,0.5349758863449097,-0.0026605618186295033,0.5453121662139893,0.4739289879798889,-0.012666475027799606,0.5022292137145996,0.5952132940292358,-0.002493243897333741,0.43018561601638794,0.6440845727920532,-0.011134815402328968,0.4504685401916504,0.6767799854278564,-0.01674784906208515,0.47799789905548096,0.6754058599472046,-0.020574375987052917,0.494051069021225,0.6432799100875854,-0.016359560191631317,0.42801856994628906,0.6962516903877258,-0.020287834107875824,0.453389972448349,0.7220166921615601,-0.018003668636083603,0.48230642080307007,0.7146216630935669,-0.018426962196826935,0.4923633337020874,0.7024921774864197,-0.029051532968878746,0.43318939208984375,0.7446191906929016,-0.03147168084979057,0.4588492512702942,0.7668094038963318,-0.019598376005887985,0.4859050214290619,0.7578836679458618,-0.013970413245260715,0.49494996666908264,0.7655961513519287,-0.04141709953546524,0.4447057843208313,0.7914699912071228,-0.043126679956912994,0.46915745735168457,0.8061671257019043,-0.031174341216683388,0.49345147609710693,0.8011521100997925,-0.0215664841234684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6522359251976013,0.8002195358276367,-3.630457570125145e-07,0.6201997995376587,0.7013857364654541,0.011571248061954975,0.5734720230102539,0.6091406941413879,0.007266626693308353,0.5463593006134033,0.5341208577156067,-0.0014300667680799961,0.5447701215744019,0.4727530777454376,-0.011449186131358147,0.5017910003662109,0.5938061475753784,-0.0026426094118505716,0.43301570415496826,0.6440861225128174,-0.011713546700775623,0.4552119970321655,0.6761496067047119,-0.018736982718110085,0.48432457447052,0.6751553416252136,-0.023317458108067513,0.4928536117076874,0.6445027589797974,-0.016635270789265633,0.4302632808685303,0.6948661804199219,-0.019366642460227013,0.45554736256599426,0.7206547856330872,-0.0174375269562006,0.48487380146980286,0.7146746516227722,-0.018297843635082245,0.49111396074295044,0.7053513526916504,-0.02919119969010353,0.43540436029434204,0.7434738278388977,-0.03079688735306263,0.4608705937862396,0.7663209438323975,-0.018918830901384354,0.48831433057785034,0.7586747407913208,-0.013360053300857544,0.49420106410980225,0.770113468170166,-0.04133899509906769,0.44622811675071716,0.7916836738586426,-0.04252611845731735,0.47106388211250305,0.8074651956558228,-0.02968946099281311,0.496078222990036,0.8045238852500916,-0.019286757335066795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6504000425338745,0.7968328595161438,-3.4769448120641755e-07,0.6188329458236694,0.6989066004753113,0.011096320115029812,0.5725626349449158,0.6080381870269775,0.006467685103416443,0.5462731122970581,0.5336605310440063,-0.002482448238879442,0.5440565943717957,0.47300952672958374,-0.012823394499719143,0.5010043382644653,0.593366265296936,-0.003476504236459732,0.43182694911956787,0.6441352367401123,-0.01264794822782278,0.45298340916633606,0.6760839819908142,-0.01937449537217617,0.48158377408981323,0.6751144528388977,-0.02374904602766037,0.49233749508857727,0.6433515548706055,-0.01733897440135479,0.42903605103492737,0.6957268714904785,-0.020542601123452187,0.4541948437690735,0.7217392325401306,-0.01865110732614994,0.48347529768943787,0.7155367732048035,-0.019468801096081734,0.49097302556037903,0.7040910720825195,-0.0298265740275383,0.43413811922073364,0.7444918751716614,-0.03197533264756203,0.45928531885147095,0.7673879265785217,-0.02049519494175911,0.48665785789489746,0.7594093680381775,-0.01510643120855093,0.4945104122161865,0.7688274383544922,-0.04187509045004845,0.44571182131767273,0.7928891777992249,-0.04369219020009041,0.47011008858680725,0.8084995746612549,-0.03144963085651398,0.4949888586997986,0.8050180077552795,-0.021432172507047653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6524838209152222,0.7970976233482361,-3.4467927889636485e-07,0.6201831102371216,0.7012647390365601,0.00949879176914692,0.5726180672645569,0.6099641919136047,0.0037299240939319134,0.5464223027229309,0.5345780253410339,-0.006042156834155321,0.546014130115509,0.4720892310142517,-0.016739454120397568,0.5021787285804749,0.5937705636024475,-0.004718990530818701,0.4321364164352417,0.6448778510093689,-0.016082074493169785,0.4550260305404663,0.676640510559082,-0.024127937853336334,0.484694242477417,0.6743302941322327,-0.02894609421491623,0.4934581518173218,0.6443238258361816,-0.018092719838023186,0.429274320602417,0.6955505013465881,-0.022988539189100266,0.4553975462913513,0.7214543223381042,-0.021081432700157166,0.48467355966567993,0.7145959734916687,-0.021434005349874496,0.49153727293014526,0.705194890499115,-0.030482053756713867,0.4342842996120453,0.7439878582954407,-0.034077297896146774,0.46037405729293823,0.7669132947921753,-0.022134695202112198,0.48795726895332336,0.7586379051208496,-0.015946021303534508,0.49423640966415405,0.7695413827896118,-0.04258564114570618,0.4451501667499542,0.7915241122245789,-0.045000459998846054,0.47057023644447327,0.8077769875526428,-0.032493624836206436,0.4957886338233948,0.8047824501991272,-0.022035030648112297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6508588194847107,0.796931803226471,-3.5068913462055207e-07,0.6188809275627136,0.6994165182113647,0.010616892948746681,0.5723997354507446,0.6078249216079712,0.005754091311246157,0.5464655756950378,0.5329769849777222,-0.003359150607138872,0.546246349811554,0.4719562530517578,-0.013700579293072224,0.5019496083259583,0.5928940176963806,-0.0038501336239278316,0.43224263191223145,0.6443467140197754,-0.013947347179055214,0.45267391204833984,0.677681565284729,-0.02106240577995777,0.48060423135757446,0.6769739389419556,-0.02554333768785,0.4933432936668396,0.6433449983596802,-0.017524851486086845,0.42928075790405273,0.6954512000083923,-0.0217671450227499,0.4536692798137665,0.7222772836685181,-0.01982923597097397,0.4823286533355713,0.7155745625495911,-0.02041163109242916,0.49158453941345215,0.7039872407913208,-0.029989879578351974,0.433788001537323,0.7437370419502258,-0.0331810787320137,0.458351194858551,0.767008364200592,-0.021592093631625175,0.4854622781276703,0.7587435245513916,-0.015820590779185295,0.494162380695343,0.768099308013916,-0.04205935075879097,0.4445931315422058,0.7916474938392639,-0.04434584826231003,0.46860575675964355,0.8071730136871338,-0.03221200406551361,0.4932166635990143,0.8030868172645569,-0.022171765565872192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
